Fecha,hora,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1/6/2021,8:00:01 a. m.,( Comprar|122),( Mirar|33),( Vandalizar|0),(), ( Vandalizar|0),( Mirar|33),( Mirar|33),( Mirar|33),( Mirar|33),( Mirar|22),( Mirar|99),( Mirar|99),(),(),(),(),( Mirar|23),( Mirar|23)
1/6/2021,8:01:25 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:26 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:27 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:28 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:29 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:30 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:31 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:32 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:33 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:34 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:35 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:36 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:37 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:38 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:39 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:40 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:41 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:42 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:43 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:44 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:45 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:46 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:47 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:48 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:49 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:50 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:51 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:52 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:53 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:54 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:55 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:56 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:57 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:58 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:01:59 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:00 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:01 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:02 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:03 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:04 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:05 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:06 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:07 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:08 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:09 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:10 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:11 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:12 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:13 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:14 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:15 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:16 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:17 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:18 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:19 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:20 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:21 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:22 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:23 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:24 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:25 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:26 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:27 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:28 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:29 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:30 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:31 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:32 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:33 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:34 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:35 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:36 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:37 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:38 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:39 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:40 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:41 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:42 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:43 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:44 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:45 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:46 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:47 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
1/6/2021,8:02:48 a. m.,( Mirar|99),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56),( Mirar|56)
